frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
1,0.000000,1,1,1,1,1.129491,-0.560658,10.259769,0.151443,-0.762964,10.209840,-0.451479,-1.206549,10.162501,-0.936390,-0.794044,10.293679,-1.151163,-0.609558,10.499490,-1.184510,-0.668058,10.505973,112.061127,50.366566,-24.579849,-97.745689,0.0,1,1,1,1,112.061127,50.366566,-0.978049,-0.202307,-0.049930,-0.202044,0.979322,-0.010314,0.050984,0.000000,-0.998699,1
