frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
1,0.000000,1,1,1,1,0.816788,0.175316,10.129848,-0.164050,-0.017737,10.156293,-0.571428,-0.528341,10.524834,-0.905626,-0.404798,11.068460,-1.032326,-0.329917,11.386020,-1.105932,-0.396052,11.355292,149.220734,16.862156,-5.087173,-149.233963,0.0,1,1,1,1,149.220734,16.862156,-0.980832,-0.193052,0.026444,-0.192981,0.981189,0.005203,-0.026951,0.000000,-0.999637,1
