frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
45,2.200000,1,725.911,401.819,1,568.156,396.149,1,572.023,533.400,1,584.869,491.925,1,585.389,450.708,1,587.017,451.624,1
46,2.266667,1,725.724,401.731,1,568.144,396.153,1,572.175,533.473,1,584.867,491.804,1,585.276,450.856,1,586.954,451.744,1
47,2.300000,1,725.535,401.631,1,568.138,396.144,1,572.202,533.442,1,584.860,491.560,1,585.224,450.840,1,586.910,451.719,1
48,2.366667,1,725.489,401.466,1,568.107,395.931,1,572.055,533.031,1,584.826,489.886,1,585.222,450.018,1,586.883,451.127,1
49,2.400000,1,725.484,401.440,1,568.105,395.709,1,571.925,532.084,1,584.791,489.094,1,585.235,449.552,1,586.880,450.779,1
50,2.466667,1,725.658,401.077,1,568.130,395.519,1,571.986,530.986,1,584.878,489.009,1,585.483,449.524,1,587.018,450.769,1
51,2.500000,1,725.763,400.604,1,568.216,395.235,1,572.207,530.161,1,585.139,488.856,1,585.876,449.451,1,587.320,450.723,1
52,2.566667,1,726.228,400.120,1,568.502,395.237,1,572.552,530.169,1,586.608,489.300,1,586.916,449.448,1,588.446,450.727,1
53,2.600000,1,726.709,399.656,1,568.736,395.232,1,572.548,530.099,1,587.293,489.338,1,587.596,449.404,1,589.125,450.694,1
54,2.666667,1,727.234,399.103,1,569.045,395.221,1,572.621,530.110,1,588.165,489.359,1,588.583,449.267,1,590.109,450.550,1
55,2.700000,1,727.813,398.751,1,569.297,395.174,1,572.742,529.935,1,588.680,489.276,1,589.466,448.840,1,590.853,450.190,1
56,2.766667,1,728.648,398.126,1,569.769,394.874,1,572.809,529.358,1,588.697,488.503,1,590.169,447.702,1,591.283,449.309,1
57,2.800000,1,729.361,397.647,1,570.475,394.475,1,572.904,528.566,1,588.869,486.807,1,590.939,446.189,1,591.841,448.122,1
58,2.866667,1,730.197,397.279,1,571.144,394.101,1,573.248,528.347,1,589.577,484.685,1,591.951,444.561,1,592.764,447.136,1
59,2.900000,1,730.826,397.017,1,571.700,393.827,1,573.466,528.161,1,590.093,483.427,1,592.515,443.645,1,593.339,446.532,1
60,2.966667,1,731.337,396.492,1,572.125,393.634,1,573.955,528.056,1,590.889,482.316,1,593.365,442.861,1,594.239,445.865,1
61,3.000000,1,731.713,395.837,1,572.491,393.450,1,574.539,528.050,1,592.005,482.074,1,594.777,442.278,1,595.624,445.201,1
62,3.066667,1,732.057,395.547,1,572.712,393.248,1,574.866,528.034,1,592.839,482.193,1,595.771,442.280,1,596.631,444.912,1
63,3.100000,1,732.343,395.500,1,572.769,393.253,1,574.956,528.087,1,593.366,482.243,1,596.640,442.341,1,597.486,444.901,1
