frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,base_deg,shoulder_deg,elbow_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm
91,4.507843,1,1,1,1,0.597809,0.955496,7.531642,-0.306132,0.952930,7.117008,-0.705242,0.402925,6.782516,-0.589192,-0.107084,6.358153,-0.488684,-0.238962,6.536997,-0.577838,-0.289449,6.525329,74.386284,-43.086094,134.708054,90.625702,110.323380,1.0
92,4.575630,1,1,1,1,0.598161,0.956406,7.523671,-0.300375,0.948358,7.100804,-0.671623,0.367986,6.783109,-0.551277,-0.152646,6.375262,-0.449393,-0.289595,6.553748,-0.533073,-0.342579,6.540655,74.023376,-46.258404,136.720123,87.009026,101.137833,1.0
93,4.609524,1,1,1,1,0.598383,0.957164,7.520755,-0.297950,0.946842,7.094060,-0.657010,0.354666,6.783702,-0.534472,-0.171014,6.384037,-0.431449,-0.310638,6.561348,-0.513424,-0.364005,6.548037,73.894073,-47.584755,137.565369,85.448318,96.796333,1.0
94,4.677311,1,1,1,1,0.598022,0.958288,7.511497,-0.291884,0.942693,7.075114,-0.624714,0.326658,6.781373,-0.493743,-0.211194,6.401185,-0.385773,-0.354666,6.576707,-0.466626,-0.408866,6.563913,73.894073,-50.453106,139.291183,82.014351,87.261505,1.0
95,4.711204,1,1,1,1,0.597989,0.959076,7.508077,-0.289321,0.941329,7.067229,-0.611125,0.315822,6.781196,-0.476094,-0.228063,6.411212,-0.365366,-0.372894,6.583890,-0.446089,-0.427297,6.571607,73.894073,-51.648788,139.991592,80.454659,82.770378,1.0
96,4.778992,1,1,1,1,0.596661,0.959360,7.496191,-0.283349,0.936512,7.044457,-0.580968,0.290103,6.778193,-0.430331,-0.266377,6.433028,-0.314869,-0.412662,6.599491,-0.394260,-0.467165,6.588653,73.894073,-54.313030,141.213181,76.678047,72.718758,1.0
97,4.812885,1,1,1,1,0.595881,0.959315,7.490005,-0.280761,0.934228,7.032945,-0.568760,0.279242,6.776788,-0.410940,-0.282158,6.443555,-0.293835,-0.428885,6.607447,-0.372563,-0.483379,6.597233,74.083282,-55.443645,141.650970,75.025696,67.961426,1.0
98,4.880672,1,1,1,1,0.594247,0.959281,7.477744,-0.275654,0.929830,7.009870,-0.542813,0.259443,6.772809,-0.370488,-0.310987,6.464734,-0.253057,-0.460608,6.627907,-0.330326,-0.513981,6.618774,74.708214,-57.857086,142.432281,71.585304,57.658058,1.0
99,4.914566,1,1,1,1,0.593724,0.959449,7.472877,-0.273676,0.928256,7.000266,-0.532128,0.251828,6.771902,-0.353944,-0.322615,6.476216,-0.236393,-0.472838,6.638270,-0.312970,-0.525787,6.629586,75.030411,-58.860817,142.741013,70.119644,52.861286,1.0
100,4.982353,1,1,1,1,0.592737,0.959315,7.462021,-0.269976,0.924786,6.980380,-0.507566,0.238006,6.765285,-0.318935,-0.342831,6.493344,-0.201914,-0.494700,6.661281,-0.277145,-0.546821,6.653353,75.507660,-60.940002,143.509552,67.610596,42.945320,1.0
101,5.016246,1,1,1,1,0.592523,0.959418,7.457524,-0.268632,0.923546,6.972103,-0.497502,0.232126,6.763975,-0.304158,-0.351837,6.504291,-0.186873,-0.503190,6.672304,-0.261512,-0.555284,6.664673,75.719284,-61.810677,143.840424,66.539017,38.401485,1.0
102,5.050140,1,1,1,1,0.592149,0.959187,7.451908,-0.267286,0.921936,6.962734,-0.487625,0.226318,6.761106,-0.289011,-0.360315,6.513901,-0.170877,-0.511011,6.683100,-0.245065,-0.563225,6.675862,75.922279,-62.654514,144.156189,65.514320,33.928051,1.0
103,5.117927,1,1,1,1,0.591371,0.958500,7.439708,-0.264502,0.918607,6.943242,-0.467996,0.214913,6.755046,-0.257981,-0.374607,6.530717,-0.136841,-0.525253,6.705682,-0.210799,-0.577946,6.699207,76.375504,-64.430000,144.731903,63.626793,24.773830,1.0
104,5.151821,1,1,1,1,0.591191,0.958372,7.434741,-0.263373,0.917500,6.935129,-0.460237,0.210380,6.753808,-0.245586,-0.379829,6.539227,-0.123023,-0.530627,6.716287,-0.197043,-0.583498,6.710166,76.626732,-65.171791,144.943802,62.865742,20.619915,1.0
105,5.219608,1,1,1,1,0.591281,0.957991,7.425166,-0.260732,0.915492,6.919654,-0.446147,0.202159,6.752901,-0.223142,-0.387540,6.553453,-0.097753,-0.539770,6.738303,-0.172203,-0.592892,6.732586,77.494774,-66.709312,145.250137,61.678696,12.427690,1.0
106,5.253501,1,1,1,1,0.591364,0.957651,7.420424,-0.259468,0.914548,6.912196,-0.440744,0.199022,6.751735,-0.214676,-0.390023,6.557947,-0.088206,-0.543141,6.748234,-0.162887,-0.596329,6.742631,77.942329,-67.331207,145.250137,61.337498,8.798532,1.0
107,5.321289,1,1,1,1,0.592349,0.957201,7.412601,-0.256799,0.913348,6.899733,-0.432697,0.194428,6.751525,-0.201977,-0.394983,6.570214,-0.073544,-0.548935,6.768673,-0.148439,-0.602474,6.762755,79.286392,-68.507568,145.250137,60.818932,1.876003,1.0
108,5.355182,1,1,1,1,0.592970,0.957048,7.409339,-0.255645,0.913043,6.894546,-0.430038,0.192974,6.751787,-0.197756,-0.397133,6.576931,-0.068483,-0.551136,6.778179,-0.143409,-0.604860,6.772032,79.949303,-68.964806,145.250137,60.587704,-1.174376,1.0
109,5.422969,1,1,1,1,0.594472,0.955753,7.400503,-0.252890,0.911894,6.882040,-0.425996,0.191015,6.746509,-0.192392,-0.399545,6.580685,-0.061801,-0.554362,6.795679,-0.136134,-0.608384,6.788819,81.452713,-69.716164,145.250137,60.587704,-6.690763,1.0
110,5.456863,1,1,1,1,0.595411,0.955125,7.396732,-0.251683,0.911578,6.876835,-0.424844,0.190500,6.744462,-0.190849,-0.400431,6.582835,-0.060018,-0.555480,6.803418,-0.133977,-0.609566,6.796179,82.118446,-69.987679,145.250137,60.587704,-9.045486,1.0
111,5.524650,1,1,1,1,0.598411,0.953194,7.390007,-0.248921,0.911297,6.868137,-0.424681,0.190969,6.739772,-0.192947,-0.401343,6.584713,-0.064518,-0.557061,6.818186,-0.137083,-0.611195,6.809549,83.571190,-70.342773,145.250137,61.192730,-12.961750,1.0
112,5.558543,1,1,1,1,0.600265,0.952768,7.388775,-0.247789,0.911817,6.866552,-0.425861,0.191882,6.740516,-0.196204,-0.401055,6.587507,-0.069120,-0.557445,6.825106,-0.141252,-0.611430,6.815697,84.246712,-70.342773,145.250137,61.452377,-14.521726,1.0
113,5.626331,1,1,1,1,0.606024,0.953143,7.392974,-0.244789,0.914843,6.871579,-0.432698,0.199804,6.742201,-0.215850,-0.390612,6.580272,-0.090989,-0.552762,6.836588,-0.164363,-0.606017,6.825389,85.454247,-70.342773,145.250137,62.857384,-16.021433,1.0
114,5.660224,1,1,1,1,0.608975,0.953580,7.396276,-0.243372,0.916467,6.875706,-0.436807,0.204866,6.742431,-0.227152,-0.384363,6.574945,-0.103274,-0.549081,6.841249,-0.177780,-0.601981,6.829144,85.844376,-70.120117,145.373947,63.653988,-16.296194,1.0
115,5.728011,1,1,1,1,0.616890,0.955348,7.407321,-0.240077,0.920904,6.890278,-0.451064,0.220729,6.743580,-0.261997,-0.364676,6.559681,-0.141621,-0.532057,6.847540,-0.218479,-0.584622,6.833360,86.229294,-69.052589,145.640060,66.308708,-14.760312,1.0
116,5.761905,1,1,1,1,0.620461,0.956315,7.413501,-0.238582,0.923063,6.898379,-0.458725,0.228604,6.744862,-0.278110,-0.354344,6.552319,-0.159972,-0.522769,6.849767,-0.237775,-0.575229,6.834605,86.229294,-68.478119,145.640060,67.601196,-13.612701,1.0
117,5.829692,1,1,1,1,0.628726,0.958204,7.427742,-0.235216,0.927758,6.917671,-0.481366,0.249003,6.748692,-0.316944,-0.322576,6.532256,-0.205607,-0.493216,6.850345,-0.285268,-0.545462,6.833306,86.467331,-66.641983,145.328827,71.191086,-9.293004,1.0
118,5.863585,1,1,1,1,0.632235,0.958486,7.433289,-0.233766,0.929355,6.925700,-0.492167,0.257770,6.749759,-0.334215,-0.307761,6.521195,-0.226274,-0.478746,6.849669,-0.306505,-0.530920,6.831774,86.467331,-65.761589,145.083664,72.902534,-6.912409,1.0
119,5.931373,1,1,1,1,0.641240,0.958236,7.443207,-0.231048,0.932675,6.942955,-0.516339,0.279101,6.750907,-0.374750,-0.270960,6.494704,-0.274786,-0.436389,6.844393,-0.355845,-0.487580,6.825547,86.467331,-63.457001,144.255783,77.622238,-0.017227,1.0
120,5.965266,1,1,1,1,0.645779,0.958670,7.449942,-0.230229,0.934984,6.954207,-0.526502,0.290755,6.752895,-0.393520,-0.252792,6.483704,-0.296534,-0.415810,6.841356,-0.378187,-0.465732,6.822329,86.467331,-62.403633,143.916702,79.759872,3.568026,1.0
121,6.033053,1,1,1,1,0.656144,0.958670,7.462870,-0.228969,0.939783,6.978765,-0.547516,0.321728,6.752436,-0.434445,-0.201221,6.452701,-0.346544,-0.358432,6.830814,-0.431655,-0.403064,6.812093,85.725792,-59.703007,143.238495,85.306908,13.103849,1.0
122,6.066947,1,1,1,1,0.660658,0.958991,7.470132,-0.228642,0.942448,6.992039,-0.557097,0.337266,6.753069,-0.453715,-0.177854,6.439697,-0.369922,-0.331270,6.825293,-0.457140,-0.374109,6.806457,85.265297,-58.466648,143.001404,87.773956,17.921791,1.0
123,6.100840,1,1,1,1,0.664977,0.959401,7.477696,-0.228410,0.945393,7.005835,-0.566131,0.354298,6.753284,-0.472806,-0.151108,6.425637,-0.394067,-0.300427,6.819136,-0.483256,-0.342181,6.800091,84.664551,-57.158005,142.818604,90.338989,23.102871,1.0
124,6.168627,1,1,1,1,0.672929,0.960869,7.494906,-0.228723,0.952108,7.036562,-0.581810,0.400146,6.748957,-0.526042,-0.077591,6.389153,-0.469610,-0.213775,6.801212,-0.558227,-0.251119,6.780565,82.544243,-53.802795,143.303925,96.956848,36.072784,1.0
125,6.202521,1,1,1,1,0.676000,0.961677,7.503367,-0.229039,0.955003,7.051386,-0.587696,0.420108,6.747082,-0.549278,-0.046328,6.372934,-0.502612,-0.176800,6.791754,-0.590398,-0.212088,6.770299,81.490143,-52.300762,143.719162,99.853622,42.385353,1.0
126,6.270308,1,1,1,1,0.680986,0.962921,7.519001,-0.228899,0.960353,7.078076,-0.599597,0.464830,6.739217,-0.602013,0.025595,6.336599,-0.575765,-0.093045,6.767598,-0.663140,-0.122146,6.744016,78.854889,-48.669716,145.397034,106.350937,56.609745,1.0
127,6.304202,1,1,1,1,0.683049,0.963668,7.527176,-0.228747,0.963093,7.091220,-0.605036,0.483364,6.737318,-0.623848,0.058619,6.321025,-0.605359,-0.055448,6.755729,-0.692799,-0.082076,6.731233,77.714928,-47.094276,146.193054,109.111206,63.251186,1.0
128,6.371989,1,1,1,1,0.686663,0.964523,7.543965,-0.228255,0.968978,7.117021,-0.617224,0.519195,6.736195,-0.667339,0.141307,6.288888,-0.668254,0.037660,6.728306,-0.753632,0.015984,6.702323,75.399117,-43.687569,147.884689,115.653999,77.043877,1.0
129,6.405882,1,1,1,1,0.687796,0.964278,7.550527,-0.228514,0.971081,7.127759,-0.624348,0.531972,6.736445,-0.685262,0.177019,6.274383,-0.694568,0.081367,6.714870,-0.777998,0.060437,6.688509,74.500771,-42.293026,148.479874,118.659378,83.267715,1.0
130,6.473669,1,1,1,1,0.689065,0.962033,7.559790,-0.230478,0.974286,7.145704,-0.641235,0.553553,6.737675,-0.719853,0.250066,6.246573,-0.745061,0.174137,6.686120,-0.824200,0.151933,6.659656,72.962021,-39.584572,149.045715,126.333954,95.326721,1.0
131,6.507563,1,1,1,1,0.689356,0.960647,7.562991,-0.231796,0.975398,7.153172,-0.648955,0.561719,6.738429,-0.734925,0.278312,6.234769,-0.765958,0.210661,6.672732,-0.843382,0.187737,6.646200,72.382263,-38.517899,149.045715,129.746033,100.639526,1.0
132,6.575350,1,1,1,1,0.689223,0.956310,7.565455,-0.236290,0.977042,7.165652,-0.669771,0.576359,6.741935,-0.764973,0.329099,6.215584,-0.801295,0.279832,6.647000,-0.877594,0.253920,6.620749,71.535881,-36.515892,148.621017,137.713043,110.492188,1.0
133,6.609244,1,1,1,1,0.689023,0.954248,7.565660,-0.238564,0.977624,7.170846,-0.677723,0.582950,6.742882,-0.777927,0.348169,6.207142,-0.817341,0.306192,6.635204,-0.892518,0.279433,6.609050,71.206436,-35.727165,148.403381,141.075012,114.761566,1.0
134,6.677031,1,1,1,1,0.688783,0.950215,7.565878,-0.244393,0.979765,7.183364,-0.689900,0.599917,6.745049,-0.808985,0.383104,6.194691,-0.856869,0.355014,6.612186,-0.928658,0.328129,6.586033,70.338593,-34.173428,148.403381,147.808807,122.658615,1.0
135,6.710924,1,1,1,1,0.688639,0.948506,7.565460,-0.246706,0.980825,7.188574,-0.693291,0.608602,6.744563,-0.821663,0.397993,6.188433,-0.875190,0.374293,6.601552,-0.945051,0.348827,6.575314,69.899429,-33.529331,148.622803,150.376816,126.087898,1.0
136,6.778711,1,1,1,1,0.688932,0.945853,7.566459,-0.250638,0.984781,7.201118,-0.696511,0.630497,6.743956,-0.845832,0.427938,6.179408,-0.912547,0.407680,6.581610,-0.977987,0.388219,6.555243,68.611000,-32.131325,149.835373,153.851440,132.587189,0.0
137,6.812605,1,1,1,1,0.689047,0.944724,7.566711,-0.251978,0.986457,7.206338,-0.697013,0.639508,6.743002,-0.854502,0.439400,6.175168,-0.926150,0.419903,6.572970,-0.990246,0.403092,6.546563,68.000648,-31.551430,150.462250,154.843018,135.443375,0.0
138,6.880392,1,1,1,1,0.689370,0.942425,7.566434,-0.253940,0.989920,7.215062,-0.698256,0.653430,6.741338,-0.868267,0.454239,6.168660,-0.943133,0.433523,6.558330,-1.007014,0.420253,6.532103,66.591759,-30.485422,151.970978,155.406174,140.851852,0.0
139,6.914286,1,1,1,1,0.689572,0.941479,7.566147,-0.254572,0.991365,7.218693,-0.698880,0.658034,6.740805,-0.872905,0.458157,6.166260,-0.947722,0.436391,6.552198,-1.012019,0.424091,6.526111,65.995293,-30.090759,152.597626,155.406174,143.210403,0.0
140,6.982073,1,1,1,1,0.690263,0.939787,7.565677,-0.254916,0.993823,7.224761,-0.698911,0.662614,6.740436,-0.878525,0.450958,6.164803,-0.949972,0.420884,6.541630,-1.015822,0.411266,6.516092,64.762947,-29.547205,153.946136,153.601791,147.581573,0.0
141,7.015966,1,1,1,1,0.690602,0.939165,7.565603,-0.254816,0.994696,7.227286,-0.698481,0.663549,6.740379,-0.880037,0.445016,6.164886,-0.949638,0.410633,6.537083,-1.016158,0.402204,6.511871,64.254387,-29.382357,154.514175,152.508148,149.472229,0.0
142,7.083754,1,1,1,1,0.691433,0.938219,7.566256,-0.251129,0.994714,7.227668,-0.690621,0.661403,6.735575,-0.880188,0.416005,6.165347,-0.946116,0.369213,6.527971,-1.014300,0.365182,6.503721,63.153996,-29.382357,156.136017,148.113892,153.034454,0.0
143,7.117647,1,1,1,1,0.691968,0.938192,7.567671,-0.248783,0.994667,7.227827,-0.685916,0.658225,6.733934,-0.879632,0.399377,6.167336,-0.942912,0.347389,6.523888,-1.012044,0.344994,6.500184,62.696381,-29.382357,156.896332,145.986145,154.595245,0.0
144,7.151541,1,1,1,1,0.692320,0.938062,7.568524,-0.245752,0.993919,7.225933,-0.680120,0.652396,6.730935,-0.877949,0.375991,6.169783,-0.936860,0.317118,6.519187,-1.007518,0.316059,6.496150,62.265759,-29.508755,157.723694,143.567184,156.054810,0.0
145,7.219328,1,1,1,1,0.692667,0.937996,7.569654,-0.239148,0.990400,7.218930,-0.667871,0.626182,6.727314,-0.864683,0.302888,6.182359,-0.908606,0.227728,6.509541,-0.982276,0.226575,6.488611,61.613083,-30.456318,159.346893,137.290115,158.482712,0.0
146,7.253221,1,1,1,1,0.692796,0.938207,7.570579,-0.236623,0.988768,7.216015,-0.662798,0.612533,6.727357,-0.856064,0.270390,6.189936,-0.893911,0.188401,6.505638,-0.968384,0.186590,6.485795,61.409786,-30.997663,159.913834,134.535187,159.429535,0.0
147,7.321008,1,1,1,1,0.692222,0.938115,7.568844,-0.232030,0.983784,7.205388,-0.652010,0.574725,6.728490,-0.821472,0.191848,6.207417,-0.843776,0.095367,6.499462,-0.918316,0.090552,6.482690,61.409786,-32.832634,160.179672,128.392151,160.325073,0.0
148,7.354902,1,1,1,1,0.691782,0.937888,7.566913,-0.230045,0.981330,7.198929,-0.646963,0.557773,6.728381,-0.804675,0.157909,6.215290,-0.820321,0.055766,6.497097,-0.894893,0.049492,6.481781,61.409786,-33.713711,160.179672,125.762222,160.484177,0.0
149,7.422689,1,1,1,1,0.690403,0.936668,7.558772,-0.225807,0.974985,7.180462,-0.634371,0.511703,6.731043,-0.756230,0.076856,6.235631,-0.751278,-0.033339,6.494208,-0.831052,-0.043888,6.482831,61.975426,-36.281231,159.123657,120.098503,159.546600,1.0
150,7.456583,1,1,1,1,0.689728,0.935986,7.553967,-0.224066,0.972070,7.170741,-0.627867,0.490573,6.732687,-0.733034,0.039875,6.246705,-0.719037,-0.073513,6.492447,-0.801299,-0.085916,6.483171,62.308048,-37.494488,158.542236,117.565643,158.825882,1.0
151,7.524370,1,1,1,1,0.687876,0.934661,7.540437,-0.220739,0.965199,7.146821,-0.608578,0.441426,6.737676,-0.673719,-0.048040,6.278613,-0.640816,-0.166783,6.492413,-0.724130,-0.185999,6.485850,63.320457,-40.728889,156.929169,110.706696,155.361694,1.0
152,7.558263,1,1,1,1,0.686966,0.934147,7.533319,-0.219420,0.962039,7.134830,-0.599651,0.421102,6.739520,-0.648712,-0.083844,6.293735,-0.609074,-0.204592,6.494682,-0.692125,-0.226856,6.488815,63.816685,-42.175850,156.233765,107.531143,153.263565,1.0
153,7.626050,1,1,1,1,0.684658,0.932990,7.516190,-0.216416,0.954581,7.107119,-0.576945,0.381845,6.738795,-0.595283,-0.150478,6.321224,-0.545470,-0.278819,6.507136,-0.625750,-0.306418,6.501469,64.966690,-45.461479,154.906235,100.117393,146.156433,1.0
154,7.659944,1,1,1,1,0.683883,0.932872,7.509382,-0.215129,0.951863,7.095584,-0.566778,0.366901,6.739125,-0.573413,-0.175821,6.334674,-0.519776,-0.307766,6.514526,-0.598551,-0.337216,6.508875,65.470566,-46.848320,154.412308,96.908684,142.298248,1.0
155,7.727731,1,1,1,1,0.681834,0.933109,7.497289,-0.211249,0.945802,7.072473,-0.538963,0.336919,6.737978,-0.520547,-0.224869,6.361451,-0.457088,-0.365176,6.531836,-0.534829,-0.397531,6.527187,66.360588,-49.857307,153.692078,89.928925,131.627319,1.0
156,7.761625,1,1,1,1,0.680970,0.933505,7.492929,-0.209425,0.943351,7.062854,-0.526779,0.325100,6.738020,-0.498615,-0.243935,6.374350,-0.431013,-0.387642,6.540759,-0.508731,-0.420974,6.536667,66.714645,-51.111385,153.463104,87.009102,126.216911,1.0
157,7.829412,1,1,1,1,0.678051,0.933756,7.483185,-0.205176,0.937056,7.041024,-0.500141,0.300912,6.734789,-0.447871,-0.278821,6.395424,-0.372070,-0.427946,6.561322,-0.449531,-0.463331,6.558495,67.365608,-53.733860,153.047424,81.583450,113.115471,1.0
158,7.863305,1,1,1,1,0.676780,0.934069,7.479733,-0.203390,0.934709,7.031938,-0.489457,0.291114,6.734769,-0.425792,-0.293018,6.407203,-0.346172,-0.444136,6.570956,-0.423635,-0.480030,6.568970,67.671150,-54.820431,152.849121,79.357895,106.733994,1.0
159,7.931092,1,1,1,1,0.672947,0.933576,7.469549,-0.199390,0.928886,7.009079,-0.466526,0.272955,6.726768,-0.374885,-0.321369,6.428479,-0.288234,-0.477427,6.591197,-0.365692,-0.513623,6.591102,68.262825,-56.992790,152.245743,74.736267,91.897705,1.0
160,7.964986,1,1,1,1,0.671111,0.933094,7.463988,-0.197771,0.926264,6.997530,-0.456186,0.264140,6.723241,-0.350947,-0.334014,6.439559,-0.261343,-0.491506,6.600072,-0.338611,-0.527878,6.601043,68.531509,-57.910103,151.939606,72.740067,84.749924,1.0
161,8.032773,1,1,1,1,0.666504,0.930761,7.447649,-0.194673,0.919669,6.968637,-0.433255,0.243909,6.712464,-0.297922,-0.360760,6.462742,-0.203234,-0.518572,6.621313,-0.280068,-0.555943,6.623796,69.167572,-59.978424,151.101135,68.489807,68.640503,1.0
162,8.066667,1,1,1,1,0.664686,0.929826,7.440178,-0.193527,0.917120,6.955595,-0.423975,0.235926,6.707829,-0.276097,-0.371123,6.474967,-0.179255,-0.528442,6.632158,-0.255982,-0.566400,6.635217,69.475662,-60.857548,150.715500,66.668480,61.024700,1.0
163,8.100560,1,1,1,1,0.662789,0.928720,7.432081,-0.192429,0.914493,6.942004,-0.415392,0.228243,6.702726,-0.255297,-0.379956,6.485423,-0.156245,-0.536654,6.643513,-0.233049,-0.575304,6.647065,69.831718,-61.721287,150.298233,64.983559,53.369320,1.0
164,8.168347,1,1,1,1,0.658885,0.926665,7.416226,-0.190427,0.909655,6.915455,-0.400770,0.213570,6.695564,-0.216342,-0.393967,6.506239,-0.111365,-0.549406,6.669202,-0.189096,-0.589549,6.673394,71.029945,-63.571358,149.203857,61.985714,37.311829,1.0
165,8.202241,1,1,1,1,0.657079,0.925588,7.408141,-0.189548,0.907424,6.902370,-0.395195,0.207774,6.691029,-0.201315,-0.398268,6.511281,-0.093891,-0.553911,6.680900,-0.172111,-0.594586,6.685302,71.640648,-64.333008,148.718781,61.041336,30.040451,1.0
166,8.270028,1,1,1,1,0.653527,0.923479,7.392023,-0.187915,0.903068,6.876668,-0.386634,0.196704,6.684406,-0.176259,-0.406496,6.522595,-0.064274,-0.561872,6.704633,-0.143315,-0.603432,6.708797,73.547462,-65.892403,147.629974,59.855911,15.754624,1.0
167,8.303922,1,1,1,1,0.652089,0.922580,7.384566,-0.187281,0.901210,6.864954,-0.383655,0.192350,6.681455,-0.167266,-0.409922,6.527865,-0.053622,-0.565069,6.715474,-0.132940,-0.606981,6.719370,74.494919,-66.527481,147.177551,59.480030,9.419600,1.0
168,8.371709,1,1,1,1,0.649338,0.920590,7.369086,-0.186170,0.897044,6.841540,-0.379096,0.184844,6.672523,-0.155604,-0.416000,6.530974,-0.040597,-0.570382,6.736238,-0.120180,-0.613380,6.738686,76.826912,-67.706711,146.380798,59.480030,-2.255089,1.0
169,8.405602,1,1,1,1,0.648398,0.919940,7.362672,-0.185811,0.895461,6.831795,-0.377650,0.182154,6.668901,-0.152238,-0.418634,6.533131,-0.036965,-0.572304,6.745544,-0.116584,-0.615853,6.747171,77.867233,-68.161880,146.091965,59.643127,-7.271252,1.0
170,8.473389,1,1,1,1,0.647104,0.918954,7.351918,-0.185401,0.892354,6.815511,-0.375831,0.177997,6.661614,-0.149590,-0.423802,6.536986,-0.034965,-0.575903,6.763078,-0.114519,-0.620694,6.762699,80.059929,-68.920341,145.698669,60.213894,-16.073185,1.0
171,8.507283,1,1,1,1,0.646733,0.918573,7.347393,-0.185283,0.891038,6.808733,-0.375228,0.176593,6.657888,-0.149288,-0.425883,6.538357,-0.035086,-0.577734,6.770648,-0.114622,-0.622914,6.769324,80.942230,-69.190659,145.698669,60.468792,-19.765163,1.0
172,8.575070,1,1,1,1,0.646377,0.917897,7.339649,-0.185211,0.888382,6.797409,-0.375856,0.174764,6.650061,-0.152758,-0.428515,6.535655,-0.039958,-0.581814,6.783178,-0.118912,-0.626942,6.779976,82.594986,-69.530586,145.698669,61.274826,-25.743601,1.0
173,8.608964,1,1,1,1,0.646619,0.918103,7.338110,-0.185328,0.887829,6.794730,-0.377108,0.174498,6.649407,-0.156045,-0.430134,6.539410,-0.043717,-0.583454,6.789065,-0.122182,-0.628460,6.784943,83.297028,-69.530586,145.698669,61.488956,-28.188047,1.0
174,8.676751,1,1,1,1,0.647877,0.919413,7.340369,-0.185770,0.888029,6.796010,-0.384061,0.177936,6.650400,-0.172865,-0.426342,6.534709,-0.063657,-0.584450,6.798953,-0.141904,-0.628070,6.792704,84.678314,-69.530586,145.698669,62.461605,-31.248228,1.0
175,8.710644,1,1,1,1,0.648674,0.920241,7.342999,-0.186012,0.888546,6.798578,-0.388189,0.181021,6.650781,-0.183174,-0.422847,6.530348,-0.075643,-0.583728,6.802968,-0.154082,-0.626546,6.795604,85.175682,-69.382545,145.698669,63.026909,-32.160606,1.0
176,8.778431,1,1,1,1,0.651659,0.923047,7.355085,-0.186876,0.891474,6.812464,-0.404162,0.194492,6.653644,-0.219652,-0.408504,6.518609,-0.116914,-0.574740,6.808560,-0.196336,-0.616096,6.798326,85.864388,-68.458336,146.030167,64.875595,-31.581781,1.0
177,8.812325,1,1,1,1,0.652979,0.924085,7.360833,-0.187217,0.892654,6.819261,-0.412899,0.201917,6.653503,-0.237858,-0.399894,6.510125,-0.137447,-0.568661,6.810327,-0.217414,-0.609395,6.798676,86.059196,-67.918579,146.164551,65.840668,-30.750143,1.0
178,8.880112,1,1,1,1,0.657059,0.926422,7.375810,-0.188238,0.896032,6.838295,-0.440194,0.222127,6.657468,-0.286491,-0.374045,6.492207,-0.192664,-0.545764,6.810604,-0.272211,-0.584985,6.796267,86.531128,-66.054771,146.164551,68.648827,-26.462540,1.0
179,8.914006,1,1,1,1,0.658723,0.926897,7.381756,-0.188614,0.897053,6.846217,-0.452958,0.230951,6.658381,-0.307677,-0.362321,6.482513,-0.217280,-0.534362,6.809873,-0.296161,-0.573139,6.794358,86.732063,-65.143295,146.164551,70.005753,-23.985050,1.0
180,8.981793,1,1,1,1,0.662523,0.927065,7.393414,-0.190109,0.899243,6.863292,-0.484821,0.252677,6.661012,-0.353581,-0.331613,6.461352,-0.271435,-0.498347,6.805651,-0.348922,-0.537033,6.788463,87.287155,-62.665745,145.429108,73.764137,-16.833832,1.0
181,9.015686,1,1,1,1,0.664418,0.927152,7.399464,-0.191005,0.900488,6.872434,-0.499394,0.263475,6.662958,-0.374386,-0.315881,6.451309,-0.295094,-0.479946,6.803213,-0.373066,-0.518201,6.785405,87.503433,-61.523289,145.028259,75.524490,-13.146234,1.0
182,9.083473,1,1,1,1,0.668870,0.926705,7.412091,-0.193998,0.903472,6.893466,-0.531310,0.293757,6.663682,-0.422929,-0.273976,6.426275,-0.350201,-0.431352,6.794693,-0.432684,-0.465947,6.776022,87.503433,-58.558670,143.975510,80.047340,-3.667878,1.0
183,9.117367,1,1,1,1,0.670830,0.926459,7.418136,-0.195946,0.904943,6.904255,-0.545802,0.307672,6.664781,-0.445666,-0.254170,6.414752,-0.375679,-0.409097,6.790024,-0.460941,-0.441417,6.770807,87.503433,-57.224072,143.529449,82.077744,1.078454,1.0
184,9.151261,1,1,1,1,0.672818,0.926226,7.424381,-0.198237,0.906570,6.915850,-0.560126,0.323644,6.665353,-0.470562,-0.230917,6.401793,-0.404064,-0.383197,6.784720,-0.491903,-0.413522,6.764710,87.354340,-55.817890,143.139328,84.217499,6.229602,1.0
185,9.219048,1,1,1,1,0.677043,0.926205,7.439119,-0.203193,0.910580,6.942898,-0.590043,0.366601,6.664784,-0.525149,-0.169405,6.371954,-0.468459,-0.311661,6.770269,-0.557561,-0.341105,6.749113,86.465675,-52.232780,142.459595,89.482262,19.106850,1.0
186,9.252941,1,1,1,1,0.678525,0.925974,7.444923,-0.205047,0.911852,6.954156,-0.602230,0.385069,6.663034,-0.545937,-0.142695,6.356709,-0.493274,-0.279017,6.762718,-0.582051,-0.308996,6.741412,85.978348,-50.632607,142.172104,91.840538,25.348879,1.0
