frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
14,0.668313,-1,0,1,1,0.930569,-0.567705,7.056763,-0.047139,-0.532836,6.882309,-0.440178,-1.171017,6.756392,-0.793211,-0.727923,6.414605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.843994,39.901909,0.000000,0.000000,0.0,14,1,0,1,55.008377,40.275063,-0.989691,0.038370,-0.137984,0.038093,0.999263,0.004650,0.138061,-0.000654,-0.990424,1
15,0.701728,-1,0,1,1,0.931867,-0.565971,7.050642,-0.046153,-0.532226,6.873127,-0.436778,-1.170832,6.745977,-0.793505,-0.728199,6.408470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.850586,39.901909,0.000000,0.000000,0.0,15,1,0,1,55.985489,40.274712,-0.988826,0.037691,-0.144231,0.037404,0.999289,0.004705,0.144306,-0.000743,-0.989533,1
16,0.768560,-1,0,1,1,0.934971,-0.562846,7.037766,-0.044522,-0.530914,6.857745,-0.429789,-1.170072,6.728695,-0.794426,-0.728982,6.399525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.978180,39.901909,0.000000,0.000000,0.0,16,1,0,1,57.832809,40.205505,-0.987317,0.036093,-0.154604,0.035786,0.999348,0.004767,0.154675,-0.000826,-0.987965,1
17,0.801975,-1,0,1,1,0.936330,-0.561893,7.031824,-0.043872,-0.530383,6.851326,-0.426543,-1.169736,6.721538,-0.794515,-0.729499,6.396050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.861115,39.901909,0.000000,0.000000,0.0,17,1,0,1,58.610947,40.168510,-0.986696,0.035403,-0.158674,0.035098,0.999373,0.004726,0.158742,-0.000906,-0.987320,1
18,0.868807,-1,0,1,1,0.940220,-0.561907,7.020581,-0.042685,-0.530037,6.844364,-0.420694,-1.170214,6.713402,-0.794106,-0.731628,6.394346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.554962,39.901909,0.000000,0.000000,1.0,18,1,0,1,59.827606,40.095089,-0.985908,0.034409,-0.163709,0.034102,0.999407,0.004686,0.163773,-0.000963,-0.986498,1
19,0.902222,-1,0,1,1,0.941902,-0.562196,7.015276,-0.042085,-0.529900,6.841458,-0.418484,-1.170264,6.710029,-0.793579,-0.732394,6.393481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.210388,39.901909,0.000000,0.000000,1.0,19,1,0,1,60.251678,40.078396,-0.985659,0.034085,-0.165272,0.033787,0.999418,0.004620,0.165334,-0.001030,-0.986237,1
20,0.969053,-1,0,1,1,0.945142,-0.563295,7.005589,-0.040507,-0.529690,6.836591,-0.414844,-1.169950,6.704446,-0.792012,-0.733560,6.391611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.308746,39.901909,0.000000,0.000000,1.0,20,1,0,1,60.782440,40.026512,-0.985490,0.033943,-0.166302,0.033648,0.999423,0.004596,0.166362,-0.001066,-0.986064,1
21,1.002469,-1,0,1,1,0.946387,-0.563785,7.001568,-0.039797,-0.529730,6.834559,-0.413457,-1.169661,6.702155,-0.791375,-0.733943,6.390785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.713226,39.901909,0.000000,0.000000,1.0,21,1,0,1,60.972931,40.001019,-0.985475,0.033956,-0.166390,0.033670,0.999423,0.004540,0.166448,-0.001128,-0.986050,1
22,1.069300,-1,0,1,1,0.948629,-0.564900,6.995983,-0.037900,-0.530154,6.831157,-0.411442,-1.169757,6.701245,-0.791263,-0.734956,6.392889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.414124,39.901909,0.000000,0.000000,1.0,22,1,0,1,61.354538,39.949493,-0.985549,0.034173,-0.165908,0.033891,0.999415,0.004533,0.165966,-0.001155,-0.986131,1
23,1.102716,-1,0,1,1,0.949746,-0.565597,6.995249,-0.037040,-0.530717,6.831745,-0.410722,-1.169867,6.701356,-0.791396,-0.735351,6.394407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.683701,39.901909,0.000000,0.000000,1.0,23,1,0,1,61.523254,39.937233,-0.985611,0.034277,-0.165517,0.034005,0.999412,0.004478,0.165573,-0.001215,-0.986197,1
