frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
24,1.166667,-1,0,1,1,0.519648,-0.237252,6.680041,-0.404637,-0.201270,6.319487,-0.369505,-0.955274,6.204576,-0.279350,-0.622952,5.656365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.209366,31.035566,0.000000,0.000000,0.0,24,1,0,1,11.907776,30.637180,-0.938502,0.033576,-0.343637,0.032320,0.999434,0.009382,0.343758,-0.002301,-0.939056,1
25,1.200000,-1,0,1,1,0.519434,-0.237227,6.670105,-0.403949,-0.200816,6.306385,-0.369940,-0.954359,6.191384,-0.279171,-0.624229,5.642273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.420609,30.887274,0.000000,0.000000,0.0,25,1,0,1,12.080338,30.424133,-0.937202,0.034051,-0.347122,0.032791,0.999417,0.009506,0.347243,-0.002473,-0.937772,1
26,1.266667,-1,0,1,1,0.518874,-0.237228,6.650944,-0.402209,-0.200089,6.280644,-0.371325,-0.952021,6.165522,-0.278201,-0.625692,5.614778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.808243,30.522806,0.000000,0.000000,0.0,26,1,0,1,12.330032,30.032213,-0.934433,0.034999,-0.354414,0.033647,0.999384,0.009978,0.354545,-0.002601,-0.935035,1
27,1.300000,-1,0,1,1,0.518726,-0.237280,6.643019,-0.401537,-0.199890,6.269898,-0.372040,-0.951256,6.154718,-0.277710,-0.626243,5.603307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.958176,30.370630,0.000000,0.000000,0.0,27,1,0,1,12.426437,29.895357,-0.933181,0.035403,-0.357659,0.034054,0.999369,0.010072,0.357790,-0.002781,-0.933798,1
28,1.366667,-1,0,1,1,0.518633,-0.237479,6.630083,-0.400239,-0.199767,6.251889,-0.373579,-0.950212,6.136596,-0.276370,-0.627098,5.584139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.216858,30.074694,0.000000,0.000000,0.0,28,1,0,1,12.565048,29.676348,-0.930656,0.036120,-0.364109,0.034699,0.999343,0.010448,0.364248,-0.002911,-0.931298,1
29,1.400000,-1,0,1,1,0.518507,-0.237514,6.624061,-0.399550,-0.199687,6.243369,-0.374046,-0.949529,6.128045,-0.275629,-0.627122,5.575150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.216858,30.074694,0.000000,0.000000,0.0,29,1,0,1,12.635117,29.598108,-0.929515,0.036415,-0.366983,0.035008,0.999332,0.010493,0.367120,-0.003094,-0.930168,1
30,1.466667,-1,0,1,1,0.518411,-0.237694,6.614211,-0.398351,-0.199646,6.229089,-0.374898,-0.948707,6.113691,-0.274191,-0.628576,5.559746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.457642,29.768333,0.000000,0.000000,0.0,30,1,0,1,12.781738,29.355957,-0.927224,0.036933,-0.372681,0.035471,0.999313,0.010781,0.372823,-0.003223,-0.927897,1
31,1.500000,-1,0,1,1,0.518159,-0.237722,6.608675,-0.397623,-0.199516,6.221125,-0.374919,-0.947889,6.105717,-0.273418,-0.629243,5.551145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.457642,29.633595,0.000000,0.000000,0.0,31,1,0,1,12.874359,29.212782,-0.926174,0.037158,-0.375262,0.035719,0.999304,0.010792,0.375401,-0.003409,-0.926856,1
32,1.566667,-1,0,1,1,0.517440,-0.238038,6.596651,-0.396081,-0.199165,6.203995,-0.374441,-0.946554,6.088516,-0.271794,-0.632741,5.532114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.743683,29.254347,0.000000,0.000000,0.0,32,1,0,1,13.128708,28.743858,-0.923906,0.037700,-0.380759,0.036206,0.999283,0.011088,0.380904,-0.003541,-0.924608,1
33,1.600000,-1,0,1,1,0.517213,-0.238350,6.591621,-0.395570,-0.199080,6.196843,-0.374275,-0.946357,6.081305,-0.271231,-0.634387,5.524075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.868149,29.087282,0.000000,0.000000,0.0,33,1,0,1,13.256866,28.565512,-0.922882,0.037970,-0.383206,0.036500,0.999272,0.011111,0.383349,-0.003733,-0.923596,1
