frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
89,4.424377,1,785.219,389.196,1,625.123,368.563,1,553.911,480.324,1,485.143,410.949,1,453.845,386.684,1,471.117,392.690,1
90,4.457895,1,785.219,389.195,1,625.085,368.696,1,553.896,480.338,1,485.147,410.909,1,453.877,386.657,1,471.142,392.668,1
91,4.524931,1,785.176,389.181,1,625.052,368.806,1,553.895,480.368,1,485.199,410.882,1,453.943,386.648,1,471.185,392.654,1
92,4.558449,1,785.134,389.060,1,625.051,368.835,1,553.899,480.371,1,485.379,410.878,1,454.130,386.655,1,471.332,392.650,1
93,4.625485,1,785.039,388.844,1,625.065,368.865,1,553.933,480.374,1,485.601,410.915,1,454.363,386.701,1,471.544,392.668,1
94,4.659003,1,785.024,388.618,1,625.098,368.881,1,554.126,480.370,1,485.837,411.001,1,454.606,386.903,1,471.744,392.750,1
95,4.726039,1,785.010,388.544,1,625.124,369.003,1,554.162,480.379,1,485.921,411.029,1,454.703,386.979,1,471.831,392.780,1
96,4.759557,1,784.987,388.521,1,625.135,369.078,1,554.247,480.382,1,485.978,411.046,1,454.789,387.045,1,471.912,392.803,1
97,4.826593,1,784.979,388.518,1,625.148,369.129,1,554.271,480.393,1,485.983,411.046,1,454.821,387.096,1,471.938,392.818,1
98,4.860111,1,784.985,388.520,1,625.176,369.169,1,554.275,480.396,1,485.987,411.042,1,454.840,387.134,1,471.950,392.825,1
99,4.927147,1,785.017,388.531,1,625.216,369.225,1,554.293,480.427,1,486.011,411.055,1,454.912,387.208,1,472.010,392.854,1
100,4.960665,1,785.043,388.549,1,625.243,369.242,1,554.305,480.449,1,486.044,411.111,1,454.980,387.349,1,472.066,392.925,1
101,5.027701,1,785.094,388.539,1,625.394,369.327,1,554.375,480.588,1,486.435,411.492,1,455.324,387.982,1,472.318,393.351,1
102,5.061219,1,785.117,388.487,1,625.541,369.562,1,554.465,480.682,1,486.783,411.790,1,455.649,388.421,1,472.561,393.669,1
