frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
12,0.569806,-1,0,1,1,0.808775,-0.188454,6.687624,-0.134852,-0.082519,6.376590,-0.505179,-0.693224,6.171779,-0.833659,-0.318437,5.751153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.947617,29.651255,0.000000,0.000000,1.0,12,1,0,1,58.422256,29.706308,-0.944414,0.113607,-0.308505,0.109163,0.993519,0.031687,0.310105,-0.003752,-0.950695,1
13,0.603324,-1,0,1,1,0.809426,-0.186843,6.689116,-0.134575,-0.082182,6.378121,-0.504174,-0.692617,6.169726,-0.833355,-0.317530,5.749859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.091263,29.651255,0.000000,0.000000,1.0,13,1,0,1,58.537033,29.807730,-0.944443,0.112237,-0.308920,0.107978,0.993673,0.030905,0.310434,-0.004168,-0.950586,1
14,0.670360,-1,0,1,1,0.811342,-0.184064,6.690648,-0.133870,-0.081871,6.380684,-0.502677,-0.691633,6.166029,-0.832855,-0.315707,5.747658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.345825,29.651255,0.000000,0.000000,1.0,14,1,0,1,58.686035,30.030766,-0.944679,0.109378,-0.309223,0.105318,0.993991,0.029846,0.310629,-0.004372,-0.950521,1
15,0.703878,-1,0,1,1,0.812162,-0.183058,6.691118,-0.133577,-0.081801,6.381753,-0.501978,-0.691226,6.164244,-0.832556,-0.314983,5.746542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.345825,29.651255,0.000000,0.000000,1.0,15,1,0,1,58.750977,30.136292,-0.944819,0.108123,-0.309237,0.104246,0.994126,0.029083,0.310565,-0.004758,-0.950540,1
16,0.770914,-1,0,1,1,0.813800,-0.181522,6.691408,-0.132988,-0.081795,6.383543,-0.500001,-0.690387,6.160134,-0.831073,-0.313710,5.743547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.345825,29.935305,0.000000,0.000000,1.0,16,1,0,1,58.799866,30.314909,-0.945234,0.105717,-0.308799,0.102031,0.994384,0.028107,0.310036,-0.004940,-0.950712,1
17,0.804432,-1,0,1,1,0.814510,-0.181006,6.691524,-0.132628,-0.081810,6.384290,-0.499107,-0.690079,6.158305,-0.830375,-0.313277,5.742189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.345825,29.935305,0.000000,0.000000,1.0,17,1,0,1,58.822662,30.395388,-0.945436,0.104701,-0.308527,0.101187,0.994490,0.027413,0.309698,-0.005301,-0.950820,1
18,0.871468,-1,0,1,1,0.815944,-0.180226,6.691737,-0.131664,-0.081941,6.385540,-0.497268,-0.689655,6.154968,-0.829006,-0.312649,5.739743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,30.186995,0.000000,0.000000,1.0,18,1,0,1,58.847717,30.523352,-0.945873,0.102855,-0.307806,0.099506,0.994681,0.026600,0.308904,-0.005468,-0.951077,1
19,0.904986,-1,0,1,1,0.816585,-0.179930,6.691842,-0.131180,-0.082083,6.386061,-0.496623,-0.689724,6.153785,-0.828591,-0.312461,5.739040,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,30.186995,0.000000,0.000000,1.0,19,1,0,1,58.874512,30.600683,-0.946070,0.102072,-0.307462,0.098879,0.994760,0.025990,0.308504,-0.005813,-0.951205,1
20,0.972022,-1,0,1,1,0.818060,-0.179395,6.691998,-0.129977,-0.082662,6.386933,-0.496024,-0.690436,6.152698,-0.828195,-0.311989,5.739102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,30.450279,0.000000,0.000000,1.0,20,1,0,1,58.907349,30.802134,-0.946472,0.100536,-0.306729,0.097487,0.994916,0.025285,0.307711,-0.005971,-0.951461,1
21,1.005540,-1,0,1,1,0.818777,-0.179174,6.692070,-0.129357,-0.082918,6.387297,-0.496233,-0.690881,6.152865,-0.828268,-0.311674,5.739834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,30.450279,0.000000,0.000000,1.0,21,1,0,1,58.917465,30.925514,-0.946649,0.099867,-0.306402,0.096962,0.994981,0.024728,0.307333,-0.006300,-0.951581,1
22,1.072576,-1,0,1,1,0.820266,-0.178144,6.692304,-0.128005,-0.083352,6.387907,-0.498175,-0.691653,6.155016,-0.829176,-0.310102,5.743211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,30.793993,0.000000,0.000000,1.0,22,1,0,1,58.875458,31.253328,-0.946998,0.098411,-0.305794,0.095640,0.995125,0.024070,0.306672,-0.006452,-0.951793,1
23,1.106094,-1,0,1,1,0.820869,-0.177659,6.692340,-0.127501,-0.083464,6.388161,-0.499236,-0.692017,6.156471,-0.829727,-0.309421,5.745236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,30.944063,0.000000,0.000000,1.0,23,1,0,1,58.862000,31.409794,-0.947152,0.097754,-0.305527,0.095119,0.995188,0.023539,0.306358,-0.006766,-0.951892,1
24,1.173130,-1,0,1,1,0.821250,-0.176495,6.689636,-0.126601,-0.083313,6.384786,-0.500606,-0.691468,6.154278,-0.829094,-0.307452,5.743484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,31.254822,0.000000,0.000000,1.0,24,1,0,1,58.712357,31.670116,-0.947348,0.096452,-0.305333,0.093932,0.995314,0.022971,0.306118,-0.006919,-0.951968,1
25,1.206648,-1,0,1,1,0.821403,-0.176036,6.688482,-0.126301,-0.083206,6.383379,-0.501295,-0.691396,6.153768,-0.829075,-0.306741,5.743213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,31.384567,0.000000,0.000000,1.0,25,1,0,1,58.673553,31.787224,-0.947415,0.095894,-0.305302,0.093496,0.995365,0.022504,0.306045,-0.007224,-0.951990,1
26,1.273684,-1,0,1,1,0.821285,-0.175170,6.685235,-0.125843,-0.082866,6.379122,-0.503029,-0.691282,6.152008,-0.829055,-0.305299,5.741757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,31.652803,0.000000,0.000000,1.0,26,1,0,1,58.564301,32.011272,-0.947432,0.094882,-0.305565,0.092575,0.995461,0.022066,0.306271,-0.007381,-0.951916,1
27,1.307202,-1,0,1,1,0.821236,-0.174853,6.683881,-0.125708,-0.082746,6.377347,-0.504088,-0.691553,6.152089,-0.829449,-0.304848,5.742060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,31.652803,0.000000,0.000000,1.0,27,1,0,1,58.541824,32.124458,-0.947420,0.094459,-0.305735,0.092262,0.995499,0.021664,0.306405,-0.007683,-0.951870,1
28,1.374238,-1,0,1,1,0.821137,-0.174353,6.681632,-0.125564,-0.082637,6.374374,-0.506736,-0.692648,6.154350,-0.831141,-0.304312,5.744982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,31.947235,0.000000,0.000000,1.0,28,1,0,1,58.537521,32.340714,-0.947342,0.093691,-0.306210,0.091569,0.995571,0.021321,0.306851,-0.007841,-0.951725,1
29,1.407756,-1,0,1,1,0.821079,-0.174137,6.680699,-0.125544,-0.082612,6.373135,-0.507757,-0.692964,6.155340,-0.831774,-0.304112,5.746213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,31.947235,0.000000,0.000000,1.0,29,1,0,1,58.542175,32.424809,-0.947300,0.093363,-0.306441,0.091343,0.995599,0.020959,0.307049,-0.008137,-0.951659,1
30,1.474792,-1,0,1,1,0.820966,-0.173796,6.679126,-0.125567,-0.082594,6.371059,-0.509587,-0.692999,6.156795,-0.833081,-0.303775,5.747918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,32.189213,0.000000,0.000000,1.0,30,1,0,1,58.541306,32.512592,-0.947197,0.092759,-0.306942,0.090806,0.995654,0.020670,0.307525,-0.008293,-0.951504,1
31,1.508310,-1,0,1,1,0.820937,-0.173694,6.678464,-0.125572,-0.082595,6.370193,-0.510276,-0.692897,6.157317,-0.833758,-0.303585,5.748587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,32.189213,0.000000,0.000000,1.0,31,1,0,1,58.567703,32.544991,-0.947149,0.092508,-0.307166,0.090652,0.995675,0.020338,0.307719,-0.008582,-0.951439,1
32,1.575346,-1,0,1,1,0.820906,-0.173929,6.677321,-0.125564,-0.082656,6.368744,-0.511373,-0.692489,6.157886,-0.835285,-0.302603,5.749800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,32.189213,0.000000,0.000000,1.0,32,1,0,1,58.671356,32.613377,-0.947043,0.092165,-0.307596,0.090363,0.995706,0.020128,0.308130,-0.008734,-0.951304,1
33,1.608864,-1,0,1,1,0.820894,-0.174184,6.676832,-0.125557,-0.082693,6.368140,-0.511731,-0.692298,6.158022,-0.835873,-0.302074,5.750305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,32.189213,0.000000,0.000000,1.0,33,1,0,1,58.734024,32.655048,-0.946993,0.092065,-0.307779,0.090352,0.995712,0.019844,0.308286,-0.009017,-0.951251,1
34,1.675900,-1,0,1,1,0.820858,-0.174974,6.676087,-0.125476,-0.082767,6.367128,-0.511966,-0.691865,6.157791,-0.836401,-0.300839,5.750856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,32.420910,0.000000,0.000000,1.0,34,1,0,1,58.841522,32.730553,-0.946872,0.092112,-0.308137,0.090435,0.995706,0.019750,0.308633,-0.009165,-0.951137,1
35,1.709418,-1,0,1,1,0.820848,-0.175422,6.675804,-0.125410,-0.082793,6.366706,-0.511890,-0.691703,6.157566,-0.836382,-0.300342,5.750977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,32.420910,0.000000,0.000000,1.0,35,1,0,1,58.891388,32.768620,-0.946812,0.092195,-0.308296,0.090598,0.995696,0.019522,0.308769,-0.009447,-0.951090,1
36,1.776454,-1,0,1,1,0.821264,-0.177622,6.675632,-0.124520,-0.082738,6.365999,-0.510755,-0.691526,6.157160,-0.835293,-0.299713,5.751143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,32.420910,0.000000,0.000000,1.0,36,1,0,1,58.980865,32.784863,-0.946604,0.092969,-0.308704,0.091373,0.995623,0.019659,0.309181,-0.009598,-0.950955,1
37,1.809972,-1,0,1,1,0.821645,-0.178961,6.675694,-0.123818,-0.082676,6.365705,-0.510046,-0.691502,6.157161,-0.834686,-0.299565,5.751404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.560638,32.420910,0.000000,0.000000,1.0,37,1,0,1,59.039551,32.781803,-0.946482,0.093486,-0.308921,0.091950,0.995571,0.019563,0.309382,-0.009889,-0.950887,1
38,1.877008,-1,0,1,1,0.823759,-0.183118,6.675303,-0.121316,-0.082294,6.365211,-0.508084,-0.691766,6.158573,-0.833378,-0.299729,5.753425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.834808,32.420910,0.000000,0.000000,1.0,38,1,0,1,59.201202,32.686272,-0.946156,0.095584,-0.309279,0.093984,0.995371,0.020105,0.309769,-0.010045,-0.950759,1
39,1.910526,-1,0,1,1,0.824918,-0.185151,6.674930,-0.120088,-0.082075,6.365005,-0.507209,-0.691964,6.159616,-0.832860,-0.299918,5.754766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.834808,32.420910,0.000000,0.000000,1.0,39,1,0,1,59.288849,32.635719,-0.946003,0.096743,-0.309386,0.095179,0.995256,0.020183,0.309871,-0.010354,-0.950722,1
40,1.977562,-1,0,1,1,0.828002,-0.189844,6.673134,-0.117401,-0.081464,6.364660,-0.505477,-0.692758,6.163207,-0.832018,-0.300918,5.758916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,40,1,0,1,59.449890,32.449333,-0.945752,0.100047,-0.309101,0.098371,0.994927,0.021046,0.309638,-0.010502,-0.950796,1
41,2.011080,-1,0,1,1,0.829335,-0.191703,6.672052,-0.116379,-0.081211,6.364517,-0.504762,-0.693152,6.164994,-0.831628,-0.301436,5.760926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,41,1,0,1,59.516388,32.367191,-0.945669,0.101650,-0.308834,0.100000,0.994761,0.021212,0.309372,-0.010824,-0.950880,1
42,2.078116,-1,0,1,1,0.832038,-0.194919,6.669172,-0.114725,-0.081308,6.364276,-0.503450,-0.694983,6.169395,-0.830423,-0.303469,5.765552,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,42,1,0,1,59.540039,32.197704,-0.945695,0.105022,-0.307621,0.103272,0.994410,0.022013,0.308213,-0.010951,-0.951254,1
43,2.111634,-1,0,1,1,0.833129,-0.196107,6.667730,-0.114141,-0.081502,6.364176,-0.502896,-0.695947,6.171479,-0.829847,-0.304457,5.767725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,43,1,0,1,59.543915,32.139618,-0.945755,0.106479,-0.306935,0.104771,0.994251,0.022085,0.307522,-0.011270,-0.951474,1
44,2.178670,-1,0,1,1,0.835172,-0.198001,6.664578,-0.113264,-0.082409,6.364008,-0.501445,-0.697984,6.174474,-0.828184,-0.306416,5.770850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,44,1,0,1,59.479279,32.042084,-0.946095,0.109022,-0.304988,0.107267,0.993974,0.022560,0.305610,-0.011372,-0.952089,1
45,2.212188,-1,0,1,1,0.835980,-0.198667,6.663101,-0.112961,-0.082891,6.363938,-0.500777,-0.698790,6.175478,-0.827427,-0.307146,5.771924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,45,1,0,1,59.451614,32.015820,-0.946292,0.110035,-0.304013,0.108347,0.993859,0.022469,0.304618,-0.011676,-0.952403,1
46,2.279224,-1,0,1,1,0.837441,-0.199649,6.660155,-0.112511,-0.084087,6.363821,-0.499348,-0.700190,6.176259,-0.825885,-0.308202,5.772944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,46,1,0,1,59.361557,31.989397,-0.946861,0.111551,-0.301679,0.109871,0.993689,0.022591,0.302295,-0.011755,-0.953142,1
47,2.312742,-1,0,1,1,0.837995,-0.199984,6.658844,-0.112358,-0.084625,6.363771,-0.498752,-0.700673,6.176279,-0.825261,-0.308457,5.773119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,47,1,0,1,59.329208,31.997314,-0.947145,0.112108,-0.300580,0.110514,0.993623,0.022358,0.301170,-0.012042,-0.953494,1
48,2.379778,-1,0,1,1,0.838985,-0.200393,6.656349,-0.112132,-0.085754,6.363689,-0.497630,-0.701309,6.175322,-0.824210,-0.308190,5.772757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,48,1,0,1,59.261627,32.058079,-0.947823,0.112774,-0.298185,0.111225,0.993547,0.022218,0.298766,-0.012107,-0.954250,1
49,2.413296,-1,0,1,1,0.839409,-0.200502,6.655213,-0.112031,-0.086192,6.363655,-0.497203,-0.701483,6.174738,-0.823849,-0.307889,5.772520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,49,1,0,1,59.244736,32.103386,-0.948142,0.112983,-0.297089,0.111530,0.993520,0.021893,0.297637,-0.012377,-0.954599,1
50,2.480332,-1,0,1,1,0.840443,-0.200552,6.652781,-0.111767,-0.086928,6.363598,-0.496446,-0.701413,6.172990,-0.823322,-0.306686,5.771660,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,50,1,0,1,59.201859,32.210747,-0.948869,0.113114,-0.294707,0.111726,0.993504,0.021600,0.295235,-0.012431,-0.955344,1
51,2.513850,-1,0,1,1,0.840950,-0.200545,6.651603,-0.111622,-0.087196,6.363574,-0.496130,-0.701188,6.171918,-0.823076,-0.306048,5.770976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,51,1,0,1,59.183075,32.262436,-0.949210,0.113123,-0.293606,0.111834,0.993500,0.021229,0.294099,-0.012684,-0.955691,1
52,2.580886,-1,0,1,1,0.842332,-0.200455,6.648831,-0.111202,-0.087613,6.363534,-0.495557,-0.700262,6.169164,-0.822616,-0.304395,5.768970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,52,1,0,1,59.106583,32.354050,-0.949995,0.112990,-0.291107,0.111774,0.993515,0.020859,0.291575,-0.012723,-0.956463,1
53,2.614404,-1,0,1,1,0.842985,-0.200402,6.647436,-0.111015,-0.087759,6.363517,-0.495340,-0.699806,6.167802,-0.822429,-0.303666,5.767935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,53,1,0,1,59.072662,32.399673,-0.950366,0.112907,-0.289924,0.111790,0.993521,0.020470,0.290357,-0.012957,-0.956831,1
54,2.681440,-1,0,1,1,0.844508,-0.200266,6.644226,-0.110619,-0.087968,6.363490,-0.495019,-0.698902,6.165179,-0.822155,-0.302279,5.765919,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,54,1,0,1,58.962372,32.476986,-0.951232,0.112676,-0.287163,0.111632,0.993547,0.020062,0.287571,-0.012973,-0.957672,1
55,2.714958,-1,0,1,1,0.845200,-0.200190,6.642632,-0.110451,-0.088029,6.363478,-0.494934,-0.698590,6.164118,-0.822084,-0.301766,5.765132,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,55,1,0,1,58.914551,32.517765,-0.951641,0.112564,-0.285848,0.111614,0.993557,0.019669,0.286220,-0.013187,-0.958073,1
56,2.781994,-1,0,1,1,0.846621,-0.200009,6.639246,-0.110127,-0.088035,6.363459,-0.494990,-0.698357,6.162970,-0.822050,-0.301089,5.764483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,56,1,0,1,58.771088,32.594212,-0.952569,0.112335,-0.282831,0.111454,0.993583,0.019255,0.283179,-0.013181,-0.958977,1
57,2.815512,-1,0,1,1,0.847180,-0.199922,6.637700,-0.110000,-0.087987,6.363451,-0.495073,-0.698358,6.162745,-0.822052,-0.300908,5.764464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.098068,32.420910,0.000000,0.000000,1.0,57,1,0,1,58.705811,32.634033,-0.952996,0.112240,-0.281425,0.111447,0.993591,0.018874,0.281740,-0.013377,-0.959398,1
58,2.882548,-1,0,1,1,0.848346,-0.199732,6.634664,-0.109638,-0.087722,6.363437,-0.495494,-0.698733,6.163728,-0.822216,-0.300848,5.765829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.859802,32.420910,0.000000,0.000000,1.0,58,1,0,1,58.541367,32.706875,-0.953906,0.112115,-0.278376,0.111382,0.993605,0.018499,0.278670,-0.013360,-0.960294,1
59,2.916066,-1,0,1,1,0.848896,-0.199654,6.633256,-0.109426,-0.087563,6.363431,-0.495761,-0.699029,6.164707,-0.822381,-0.300942,5.766988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.859802,32.420910,0.000000,0.000000,1.0,59,1,0,1,58.474274,32.744797,-0.954316,0.112080,-0.276981,0.111427,0.993607,0.018147,0.277244,-0.013545,-0.960704,1
60,2.983102,1,1,1,1,0.850060,-0.199426,6.627539,-0.108417,-0.086766,6.359621,-0.495469,-0.698550,6.162173,-0.820745,-0.300775,5.763977,-0.931688,-0.168751,5.459400,-0.840308,-0.195730,5.430687,58.571014,32.420910,-15.504059,174.599609,1.0,60,1,1,1,58.185089,32.764969,-0.955082,0.112195,-0.274283,0.111587,0.993594,0.017872,0.274531,-0.013537,-0.961483,1
61,3.016620,1,1,1,1,0.850734,-0.199353,6.624931,-0.107883,-0.086153,6.358032,-0.495560,-0.698727,6.162537,-0.820495,-0.300948,5.764227,-0.931250,-0.168894,5.459626,-0.839859,-0.195862,5.430938,58.571014,32.420910,-15.504059,174.599609,1.0,61,1,1,1,58.092041,32.779133,-0.955410,0.112325,-0.273083,0.111785,0.993577,0.017587,0.273304,-0.013724,-0.961830,1
62,3.050139,1,1,1,1,0.851545,-0.199299,6.622406,-0.107262,-0.085363,6.356623,-0.495852,-0.699255,6.164514,-0.820643,-0.301377,5.766191,-0.931003,-0.169221,5.461542,-0.839611,-0.196173,5.432909,58.436905,32.420910,-15.504059,174.599609,1.0,62,1,1,1,58.020737,32.787376,-0.955722,0.112548,-0.271898,0.112039,0.993551,0.017449,0.272108,-0.013786,-0.962168,1
63,3.117175,1,1,1,1,0.853014,-0.199141,6.615108,-0.105499,-0.082983,6.350462,-0.495082,-0.698890,6.164251,-0.818842,-0.301701,5.765162,-0.928326,-0.169280,5.460394,-0.837028,-0.196137,5.431916,58.156647,32.420910,-15.504059,174.599609,1.0,63,1,1,1,57.782104,32.713951,-0.956214,0.113539,-0.269749,0.113035,0.993438,0.017456,0.269960,-0.013800,-0.962773,1
64,3.150693,1,1,1,1,0.853859,-0.199087,6.611765,-0.104694,-0.081902,6.347893,-0.494855,-0.698979,6.165359,-0.818423,-0.301988,5.766016,-0.927473,-0.169419,5.461189,-0.836238,-0.196225,5.432795,58.156647,32.420910,-15.504059,174.599609,1.0,64,1,1,1,57.712143,32.682343,-0.956417,0.114083,-0.268798,0.113630,0.993373,0.017297,0.268990,-0.014000,-0.963041,1
