frame_id,time_sec,update_ret,target_valid,major_fresh,finger_fresh,shoulder_l_x3d,shoulder_l_y3d,shoulder_l_z,shoulder_r_x3d,shoulder_r_y3d,shoulder_r_z,elbow_x3d,elbow_y3d,elbow_z,wrist_x3d,wrist_y3d,wrist_z,finger1_x3d,finger1_y3d,finger1_z,finger2_x3d,finger2_y3d,finger2_z,elbow_roll_deg,elbow_pitch_deg,wrist_pitch_deg,wrist_roll_deg,gripper_norm,target_frame_id,elbow_roll_observable,hand_fresh,body_frame_valid,raw_elbow_roll_deg,raw_elbow_pitch_deg,body_x_x,body_x_y,body_x_z,body_y_x,body_y_y,body_y_z,body_z_x,body_z_y,body_z_z,active_arm
34,1.666667,-1,0,1,1,0.435802,-0.287002,6.866712,-0.572390,-0.246135,6.932416,-0.517482,-0.900574,6.565378,-0.381179,-0.842623,5.931533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.252625,5.195896,0.000000,0.000000,0.0,34,1,0,1,-15.599533,5.738257,-0.996979,0.043497,0.064356,0.043459,0.999053,-0.001989,-0.064382,0.000813,-0.997925,1
35,1.700000,-1,0,1,1,0.435423,-0.285764,6.857909,-0.572470,-0.245788,6.923642,-0.516914,-0.901498,6.558276,-0.379073,-0.841577,5.924783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.252625,5.368165,0.000000,0.000000,0.0,35,1,0,1,-15.740860,5.906190,-0.996998,0.042891,0.064460,0.042856,0.999079,-0.001930,-0.064483,0.000839,-0.997918,1
36,1.766667,-1,0,1,1,0.434623,-0.283323,6.843201,-0.572975,-0.245721,6.908936,-0.512448,-0.906536,6.550017,-0.368232,-0.842049,5.917726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.706146,5.765887,0.000000,0.000000,0.0,36,1,0,1,-16.316589,6.301241,-0.997055,0.041282,0.064629,0.041251,0.999147,-0.001819,-0.064649,0.000852,-0.997908,1
37,1.800000,-1,0,1,1,0.433953,-0.282189,6.835094,-0.572839,-0.245721,6.900793,-0.509707,-0.908965,6.545375,-0.362293,-0.841816,5.913776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.924194,5.951437,0.000000,0.000000,0.0,37,1,0,1,-16.605194,6.530940,-0.997083,0.040490,0.064697,0.040461,0.999180,-0.001749,-0.064715,0.000874,-0.997903,1
38,1.866667,-1,0,1,1,0.432447,-0.279951,6.821598,-0.572775,-0.246221,6.887146,-0.501276,-0.918992,6.545037,-0.347430,-0.840472,5.915402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.459030,6.618170,0.000000,0.000000,0.0,38,1,0,1,-17.178940,7.515625,-0.997156,0.038499,0.064793,0.038475,0.999258,-0.001613,-0.064807,0.000885,-0.997897,1
39,1.900000,-1,0,1,1,0.431527,-0.278849,6.816016,-0.572743,-0.246474,6.881449,-0.496869,-0.924079,6.547070,-0.340395,-0.838474,5.918573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.690796,6.984507,0.000000,0.000000,0.0,39,1,0,1,-17.414658,8.128635,-0.997191,0.037525,0.064822,0.037504,0.999295,-0.001533,-0.064834,0.000902,-0.997896,1
40,1.966667,-1,0,1,1,0.430417,-0.276705,6.824709,-0.571194,-0.246452,6.864338,-0.481893,-0.934230,6.549383,-0.317884,-0.825646,5.924699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.112259,8.321844,0.000000,0.000000,0.0,40,1,0,1,-17.679581,10.121965,-0.997707,0.035442,0.057653,0.035429,0.999371,-0.001236,-0.057660,0.000809,-0.998336,1
41,2.000000,-1,0,1,1,0.429706,-0.275194,6.831478,-0.570172,-0.246326,6.855191,-0.473911,-0.938662,6.550655,-0.301360,-0.817731,5.928988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.365479,9.019066,0.000000,0.000000,0.0,41,1,0,1,-18.156326,11.196600,-0.998030,0.034433,0.052444,0.034425,0.999407,-0.001060,-0.052450,0.000747,-0.998623,1
42,2.066667,-1,0,1,1,0.426606,-0.268611,6.848696,-0.566734,-0.245543,6.830407,-0.451579,-0.946488,6.550735,-0.235089,-0.795389,5.942859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.938492,11.058595,0.000000,0.000000,0.0,42,1,0,1,-21.055832,13.803900,-0.998986,0.031269,0.032378,0.031267,0.999511,-0.000548,-0.032379,0.000465,-0.999476,1
43,2.100000,-1,0,1,1,0.424908,-0.265120,6.855456,-0.564808,-0.244987,6.816053,-0.441162,-0.948809,6.547738,-0.203647,-0.784993,5.947733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.780243,11.985415,0.000000,0.000000,0.0,43,1,0,1,-22.409210,14.880033,-0.999335,0.029598,0.021309,0.029598,0.999562,-0.000323,-0.021309,0.000308,-0.999773,1
