frame_id,time_sec,frame_valid,shoulder_l_x,shoulder_l_y,shoulder_l_valid,shoulder_r_x,shoulder_r_y,shoulder_r_valid,elbow_x,elbow_y,elbow_valid,wrist_x,wrist_y,wrist_valid,finger1_x,finger1_y,finger1_valid,finger2_x,finger2_y,finger2_valid
39,2.539173,1,266.731,147.686,1,264.598,119.220,1,258.616,196.161,1,221.717,216.794,1,205.138,215.280,1,206.181,222.985,1
40,2.605994,1,265.975,148.298,1,267.150,119.887,1,256.573,197.411,1,219.917,217.085,1,203.058,215.418,1,204.155,223.068,1
41,2.672814,1,265.634,148.074,1,265.700,120.760,1,255.085,197.791,1,217.943,216.869,1,200.002,213.752,1,202.201,222.582,1
42,2.739634,1,265.226,147.255,1,265.387,120.959,1,254.949,197.300,1,219.282,215.668,1,201.909,211.531,1,204.319,220.245,1
43,2.806455,1,265.103,147.307,1,265.055,119.778,1,253.033,197.124,1,217.477,215.724,1,200.578,211.804,1,202.007,220.254,1
44,2.873275,1,263.752,146.969,1,264.877,119.679,1,253.604,196.806,1,218.191,216.063,1,201.622,212.160,1,203.477,220.394,1
45,2.940096,1,263.530,147.045,1,264.523,119.650,1,253.786,196.795,1,218.461,216.650,1,201.225,213.216,1,203.782,220.922,1
46,3.006916,1,263.338,147.104,1,262.873,119.246,1,253.325,196.622,1,218.538,216.346,1,201.458,212.897,1,203.837,220.252,1
47,3.073736,1,262.716,147.425,1,261.681,119.026,1,252.866,196.492,1,218.565,216.122,1,201.684,212.660,1,204.039,219.860,1
48,3.140557,1,261.607,147.353,1,261.105,118.875,1,252.301,196.789,1,217.608,216.025,1,200.049,211.625,1,202.932,219.686,1
49,3.207377,1,260.633,147.344,1,260.086,118.768,1,251.843,197.135,1,216.618,215.911,1,198.682,211.573,1,201.725,219.560,1
50,3.274197,1,259.778,147.307,1,259.262,118.246,1,252.000,197.777,1,214.916,215.842,1,196.687,210.531,1,198.312,219.097,1
51,3.341018,1,257.928,147.006,1,258.955,118.198,1,252.034,197.805,1,215.104,215.821,1,197.338,210.647,1,199.335,219.058,1
52,3.407838,1,257.126,146.822,1,258.056,118.028,1,251.002,198.048,1,211.999,215.703,1,195.649,210.739,1,197.040,219.068,1
53,3.474658,1,256.525,146.811,1,257.041,117.374,1,250.761,198.300,1,210.427,214.989,1,194.803,210.827,1,196.024,218.897,1
